id|name|description
a9d6bbad-22ac-5f7f-b476-335fedf1ab2a|Shortcutting in Graph Coloring|The authors propose a novel approach to increase parallelism in graph coloring by introducing shortcuts that allow lower-degree vertices to be colored before their higher-degree neighbors. This technique is specifically designed to optimize communication efficiency in distributed algorithms by reducing the number of rounds required for coloring.
b801bf49-ba9f-595a-8fd3-3a4ad3e1ac71|Summary Graph-Based Partial Match Scheduling|This solution addresses the challenge of optimizing communication efficiency in distributed algorithms by utilizing a summary graph to capture data locality and reduce remote accesses. The summary graph is used to prune suf cient intermediate results and schedule data movement, thereby minimizing the number of communication rounds.
14efe65d-e924-5515-803b-fa626aef1b3b|Joining Algorithm with Reduced Transmitted Intermediate Results|This solution addresses the challenge of optimizing communication efficiency in distributed algorithms by reducing the amount of transmitted intermediate results during the joining phase. The solution achieves this by pruning suf cient intermediate results using the summary graph and scheduling join operations to optimize network overhead.
b5bfaef2-25f3-551c-9c08-068569d3d2cc|Workload-Aware Graph Repartitioning|This solution addresses the challenge of optimizing communication efficiency in distributed algorithms by repartitioning the graph to minimize communication costs and balance workload. The solution employs a workload-aware repartitioning algorithm that redistributes the workload of the cluster to minimize communication costs and achieve a balanced partition.
693dbc9b-f705-5349-b301-317acd0c9e4d|Network Flow-Based Heuristic|This solution addresses the challenge of optimizing load balance in distributed systems by proposing a network flow-based heuristic algorithm. The algorithm maximizes the total benefit of all active vertices while obtaining a balanced partition.
fb4bc520-470a-5a80-b667-2453dcaccc05|Summary Graph-Based Monitoring|This solution addresses the challenge of optimizing load balance in distributed systems by proposing a summary graph-based monitoring approach. The approach uses a summary graph to monitor the imbalance of the cluster and updates the graph partitioning based on the workload information.
9a1598ba-94ff-55e5-af22-9ad73c8fc707|Bi-indexes based , core decomposition algorithm|The authors propose a Bi-indexes based , core decomposition algorithm to efficiently process dynamic updates in large bipartite graphs. This algorithm iteratively computes the n-order Bi-indexes of vertices to determine the maximum value of , such that a vertex is in the corresponding , core.
0e6b6ddd-dd50-544e-85eb-0a8c337c4aaa|Optimized n-order Bi-indexes computation|The authors propose an optimized algorithm for computing n-order Bi-indexes, which reduces the number of candidate pairs to be examined.
9c2889bf-eea6-5b64-bdd9-1399bbc96155|Distributed , core decomposition algorithm|The authors extend their Bi-indexes based , core decomposition algorithm to distributed graph processing frameworks, enabling efficient processing of large bipartite graphs in distributed environments.
ff9ebc4f-a9de-57fe-b0db-119255c6f44f|Optimized Distributed , Core Decomposition Algorithm|The authors propose an optimized distributed , core decomposition algorithm that iteratively computes n-order Bi indexes for vertices, leveraging local information to reduce communication overhead. This solution specifically addresses the challenge of optimizing communication efficiency in distributed algorithms by minimizing the number of communication rounds required for , core decomposition.
dc9bb195-6776-503f-a2c6-2a7cc8bd4d8f|Vertex-Centric Distributed , Core Decomposition Algorithm|The authors propose a vertex-centric distributed , core decomposition algorithm that extends the optimized algorithm to vertex-centric frameworks. This solution specifically addresses the challenge of optimizing communication efficiency in distributed algorithms by adapting the optimized algorithm to vertex-centric frameworks.
65da7616-389a-5df1-9b52-51a3545fe668|Block-Centric Distributed , Core Decomposition Algorithm|The authors propose a block-centric distributed , core decomposition algorithm that extends the optimized algorithm to block-centric frameworks. This solution specifically addresses the challenge of optimizing communication efficiency in distributed algorithms by adapting the optimized algorithm to block-centric frameworks.
1e056f88-e324-58c0-a430-3ce58bd4d60b|Optimization 1|Optimization 1 is a method proposed by the authors to optimize load balance in distributed systems by reducing candidate pairs examination. This solution specifically addresses the challenge of optimizing load balance by employing lower and upper bounds to limit the search space for n-order Bi-index computation.
39dbb332-a8b0-5e5a-bdba-0b43fb1b90fb|Optimization 2|Optimization 2 is another method proposed by the authors to optimize load balance in distributed systems by leveraging intermediate results. This solution specifically addresses the challenge of optimizing load balance by reusing previously computed results to reduce the computational overhead.
88ff7935-ccec-5c63-99bc-ded68f6abe1f|Workload Aware Distribution Strategy|The authors propose a workload aware distribution strategy to optimize communication efficiency in distributed algorithms. This strategy aims to balance the workload among workers by considering the cost of expanding a partial subgraph instance and the degree of the data vertex.
